"年別","月份","國家名稱","觀光","小計"
"Years","Months","Countries","Leisure","Subtotals"
"100","6","奈及利亞(Nigeria)","1","1"
"100","6","賴比瑞亞(Liberia)","0","0"
"100","6","幾內亞(Guinea)","0","0"
"100","6","安哥拉(Angola)","0","0"
"100","6","剛果共和國(Congo)","0","0"
"100","6","中非共和國(Central African)","0","0"
"100","6","波札那(Botswana)","0","0"
"100","6","喀麥隆(Cameroon)","0","0"
"100","6","查德(Chad)","0","0"
"100","6","衣索匹亞(Ethiopia)","0","0"
"100","6","加彭(Gabon)","0","0"
"100","6","甘比亞(Gambia)","1","1"
"100","6","迦納(Ghana)","1","1"
"100","6","肯亞(Kenya)","0","0"
"100","6","賴索托(Lesotho)","0","0"
"100","6","馬拉加西(Madagascar)","0","0"
"100","6","模里西斯(Mauritius)","4","4"
"100","6","馬利(Mali)","0","0"
"100","6","馬拉威(Malawi)","0","0"
"100","6","莫三鼻克(Mozambique)","0","0"
"100","6","尼日(Niger)","0","0"
"100","6","盧安達(Rwanda)","0","0"
"100","6","塞內加爾(Senegal)","0","0"
"100","6","獅子山(Sierra Leone)","0","0"
"100","6","坦桑尼亞(Tanzania)","0","0"
"100","6","烏干達(Uganda)","0","0"
"100","6","尚比亞(Zambia)","0","0"
"100","6","多哥(Togolese Republic)","0","0"
"100","6","辛巴威(Zimbabwe)","2","2"
"100","6","史瓦濟蘭(Swaziland)","0","0"
"100","6","布吉納法索(Burkina Faso)","0","0"
"100","6","貝南(Benin)","0","0"
"100","6","赤道幾內亞(Equatorial Guinea)","0","0"
"100","6","維德角島(Cape Verde)","0","0"
"100","6","吉布地(Djibouti)","0","0"
"100","6","西撒哈拉(Saharaui)","0","0"
"100","6","幾內亞比索(Guinea Bissau)","0","0"
"100","6","葛摩(Comoros)","0","0"
"100","6","留尼旺(Reunion)","0","0"
"100","6","聖多美及普林西比(Sao Tome & Principe)","0","0"
"100","6","美國(United States of America)","8469","8469"
"100","6","加拿大(Canada)","1715","1715"
"100","6","百慕達(Bermuda)","6","6"
"100","6","墨西哥(Mexico)","23","23"
"100","6","巴拿馬(Panama)","13","13"
"100","6","巴貝多(Barbados)","0","0"
"100","6","巴哈馬(Bahamas)","1","1"
"100","6","古巴(Cuba)","0","0"
"100","6","哥斯達黎加(Costa Rica)","9","9"
"100","6","多明尼加(Dominican Rep.)","6","6"
"100","6","瓜地馬拉(Guatemala)","6","6"
"100","6","宏都拉斯(Honduras)","6","6"
"100","6","海地(Haiti)","0","0"
"100","6","牙買加(Jamaica)","0","0"
"100","6","尼加拉瓜(Nicaragua)","3","3"
"100","6","薩爾瓦多(El Salvador)","2","2"
"100","6","千里達及托貝哥(Trinidad)","1","1"
"100","6","聖文森(Saint Vincent)","0","0"
"100","6","貝里斯(Belize)","2","2"
"100","6","格瑞那達(Grenada)","0","0"
"100","6","聖露西亞(Saint Lucia)","0","0"
"100","6","聖克里斯多福(St. Christopher)","0","0"
"100","6","阿根廷(Argentina)","8","8"
"100","6","巴西(Brazil)","46","46"
"100","6","智利(Chile)","12","12"
"100","6","委內瑞拉(Venezuela)","0","0"
"100","6","玻利維亞(Bolivia)","2","2"
"100","6","哥倫比亞(Colombia)","6","6"
"100","6","厄瓜多爾(Ecuador)","4","4"
"100","6","巴拉圭(Paraguay)","6","6"
"100","6","秘魯(Peru)","9","9"
"100","6","烏拉圭(Uruguay)","0","0"
"100","6","蘇利南(Suriname)","0","0"
"100","6","蓋亞納(Guyana)","0","0"
"100","6","澳洲(Australia)","1610","1610"
"100","6","紐西蘭(New Zealand)","206","206"
"100","6","裴濟(Fiji)","0","0"
"100","6","諾魯(Nauru)","7","7"
"100","6","帛琉(Palau)","0","0"
"100","6","東加(Tonga)","0","0"
"100","6","巴布亞新幾內亞(Papua New Guinea)","2","2"
"100","6","萬那杜(Vanuatu)","0","0"
"100","6","馬紹爾(Marshall)","0","0"
"100","6","大溪地(Tahiti)","5","5"
"100","6","密克羅尼西亞(Micronesian)","1","1"
"100","6","比利時(Belgium)","71","71"
"100","6","法國(France)","362","362"
"100","6","德國(Germany)","477","477"
"100","6","義大利(Italy)","105","105"
"100","6","荷蘭(Netherlands)","224","224"
"100","6","英國(U.K.)","826","826"
"100","6","西班牙(Spain)","96","96"
"100","6","瑞典(Sweden)","150","150"
"100","6","瑞士(Switzerland)","105","105"
"100","6","挪威(Norway)","57","57"
"100","6","丹麥(Denmark)","33","33"
"100","6","愛爾蘭(Ireland)","36","36"
"100","6","冰島(Iceland)","4","4"
"100","6","葡萄牙(Portugal)","454","454"
"100","6","芬蘭(Finland)","74","74"
"100","6","奧地利(Austria)","76","76"
"100","6","南斯拉夫(Yugoslavia)","0","0"
